IncidentNumber,CallType,CallDate,Zipcode,FinalPriority,UnitType,Delay
2019695,Medical Incident,03/06/2002,94132.0,3.0,ENGINE,1.3833333
2019729,Medical Incident,03/06/2002,94110.0,3.0,MEDIC,2.2166667
2019769,Medical Incident,03/07/2002,94102.0,3.0,ENGINE,3.9666667
2019782,Medical Incident,03/07/2002,94114.0,3.0,TRUCK,3.5833333
2019790,Medical Incident,03/07/2002,94121.0,3.0,ENGINE,2.4666667
2019818,Medical Incident,03/07/2002,94104.0,3.0,MEDIC,5.4166665
2019826,Structure Fire,03/07/2002,94103.0,3.0,INVESTIGATION,18.183332
2019826,Structure Fire,03/07/2002,94103.0,3.0,TRUCK,1.8
2019830,Medical Incident,03/07/2002,94112.0,3.0,ENGINE,4.4
2019845,Medical Incident,03/07/2002,94112.0,3.0,ENGINE,2.9166667
2019848,Alarms,03/07/2002,94108.0,3.0,CHIEF,1.6166667
2019853,Alarms,03/07/2002,94109.0,3.0,TRUCK,1.9166666
2019874,Medical Incident,03/07/2002,94122.0,3.0,TRUCK,2.1666667
2019918,Citizen Assist / Service Call,03/07/2002,94115.0,3.0,TRUCK,2.4
2019937,Medical Incident,03/07/2002,94102.0,3.0,ENGINE,2.85
2019948,Medical Incident,03/07/2002,94122.0,3.0,MEDIC,2.7333333
2019966,Structure Fire,03/07/2002,94105.0,3.0,CHIEF,2.7333333
2019994,Medical Incident,03/07/2002,94124.0,3.0,ENGINE,2.7666667
2019995,Medical Incident,03/07/2002,94103.0,3.0,MEDIC,1.5
2019996,Alarms,03/07/2002,94109.0,3.0,ENGINE,2.5666666
2020005,Structure Fire,03/07/2002,94109.0,3.0,TRUCK,1.2333333
2020015,Medical Incident,03/07/2002,94124.0,3.0,ENGINE,3.3833334
2020015,Medical Incident,03/07/2002,94124.0,3.0,RESCUE CAPTAIN,5.383333
2020020,Medical Incident,03/07/2002,94110.0,3.0,TRUCK,3.85
2020022,Structure Fire,03/07/2002,94133.0,3.0,ENGINE,1.4
2020043,Alarms,03/07/2002,94115.0,3.0,CHIEF,3.0166667
2020047,Structure Fire,03/07/2002,94107.0,3.0,TRUCK,3.7666667
2020059,Medical Incident,03/07/2002,94102.0,3.0,MEDIC,3.45
2020071,Medical Incident,03/08/2002,94112.0,3.0,ENGINE,4.016667
2020071,Medical Incident,03/08/2002,94112.0,3.0,MEDIC,3.9666667
2020073,Medical Incident,03/08/2002,94102.0,3.0,MEDIC,4.3333335
2020087,Medical Incident,03/08/2002,94133.0,3.0,MEDIC,3.7
2020099,Medical Incident,03/08/2002,94115.0,2.0,MEDIC,3.25
2020113,Medical Incident,03/08/2002,94109.0,2.0,MEDIC,6.4666667
2020116,Medical Incident,03/08/2002,94111.0,3.0,MEDIC,4.0333333
2020128,Medical Incident,03/08/2002,94122.0,3.0,MEDIC,24.233334
2020152,Medical Incident,03/08/2002,94107.0,3.0,MEDIC,1.7666667
2020159,Medical Incident,03/08/2002,94114.0,2.0,MEDIC,4.5333333
2020168,Medical Incident,03/08/2002,94158.0,3.0,MEDIC,2.0333333
2020215,Alarms,03/08/2002,94103.0,3.0,TRUCK,2.5333333
2020230,Structure Fire,03/08/2002,94123.0,3.0,ENGINE,1.75
2020253,Structure Fire,03/08/2002,94109.0,3.0,TRUCK,1.95
2020255,Odor (Strange / Unknown),03/08/2002,94124.0,3.0,CHIEF,3.65
2020258,Structure Fire,03/08/2002,94103.0,3.0,ENGINE,2.7
2020266,Structure Fire,03/08/2002,94115.0,3.0,TRUCK,1.25
2020277,Medical Incident,03/08/2002,94103.0,3.0,MEDIC,2.8333333
2020314,Medical Incident,03/08/2002,94103.0,3.0,ENGINE,3.2166667
2020319,Structure Fire,03/08/2002,94133.0,3.0,TRUCK,2.4833333
2020338,Medical Incident,03/08/2002,94124.0,3.0,CHIEF,3.95
2020338,Medical Incident,03/08/2002,94124.0,3.0,RESCUE CAPTAIN,3.85
2020351,Structure Fire,03/08/2002,94104.0,3.0,ENGINE,1.4833333
2020377,Medical Incident,03/09/2002,94109.0,3.0,MEDIC,4.3
2020385,Medical Incident,03/09/2002,94112.0,2.0,MEDIC,4.7
2020390,Medical Incident,03/09/2002,94102.0,3.0,ENGINE,2.75
2020396,Medical Incident,03/09/2002,94114.0,2.0,MEDIC,3.8666666
2020400,Medical Incident,03/09/2002,94107.0,3.0,ENGINE,3.1
2020438,Medical Incident,03/09/2002,94124.0,3.0,MEDIC,2.8
2020448,Medical Incident,03/09/2002,94131.0,3.0,TRUCK,3.8333333
2020450,Alarms,03/09/2002,94104.0,3.0,CHIEF,1.7666667
2020453,Medical Incident,03/09/2002,94114.0,3.0,MEDIC,2.15
2020461,Medical Incident,03/09/2002,94110.0,3.0,MEDIC,1.8833333
2020462,Medical Incident,03/09/2002,94114.0,3.0,MEDIC,2.3666666
2020471,Medical Incident,03/09/2002,94103.0,3.0,MEDIC,3.4
2020494,Medical Incident,03/09/2002,94115.0,3.0,ENGINE,2.3
2020495,Structure Fire,03/09/2002,94110.0,3.0,TRUCK,2.0166667
2020510,Medical Incident,03/09/2002,94103.0,2.0,MEDIC,3.9333334
2020516,Alarms,03/09/2002,94103.0,3.0,CHIEF,1.9666667
2020518,Medical Incident,03/09/2002,94134.0,3.0,MEDIC,2.7833333
2020526,Outside Fire,03/09/2002,94105.0,3.0,ENGINE,1.8
2020539,Medical Incident,03/09/2002,94122.0,3.0,ENGINE,2.2166667
2020539,Medical Incident,03/09/2002,94122.0,3.0,MEDIC,2.0666666
2020541,Structure Fire,03/09/2002,94133.0,3.0,ENGINE,1.2166667
2020545,Structure Fire,03/09/2002,94108.0,3.0,ENGINE,2.2666667
2020561,Structure Fire,03/09/2002,94117.0,3.0,MEDIC,2.4
2020575,Medical Incident,03/09/2002,94133.0,3.0,MEDIC,3.7833333
2020582,Water Rescue,03/09/2002,94158.0,3.0,SUPPORT,5.9
2020582,Water Rescue,03/09/2002,94158.0,3.0,RESCUE SQUAD,5.2833333
2020585,Medical Incident,03/09/2002,94124.0,3.0,ENGINE,2.3833334
2020589,Medical Incident,03/09/2002,94133.0,3.0,MEDIC,3.35
2020599,Other,03/09/2002,94114.0,3.0,ENGINE,2.8333333
2020619,Medical Incident,03/09/2002,94102.0,3.0,ENGINE,1.6833333
2020621,Medical Incident,03/09/2002,94123.0,3.0,MEDIC,1.9333333
2020628,Medical Incident,03/09/2002,94132.0,3.0,TRUCK,4.266667
2020630,Medical Incident,03/09/2002,94116.0,2.0,MEDIC,3.9666667
2020671,Medical Incident,03/09/2002,94103.0,3.0,MEDIC,1.5833334
2020709,Medical Incident,03/10/2002,94109.0,3.0,MEDIC,4.3333335
2020730,Medical Incident,03/10/2002,94112.0,3.0,TRUCK,2.5666666
2020736,Medical Incident,03/10/2002,94110.0,3.0,ENGINE,2.4833333
2020767,Medical Incident,03/10/2002,94122.0,2.0,MEDIC,2.6166666
2020774,Medical Incident,03/10/2002,94132.0,3.0,MEDIC,1.9166666
2020790,Medical Incident,03/10/2002,94110.0,3.0,ENGINE,3.0833333
2020837,Medical Incident,03/10/2002,94102.0,2.0,MEDIC,7.7
2020847,Structure Fire,03/10/2002,94134.0,3.0,TRUCK,1.7
2020855,Medical Incident,03/10/2002,94121.0,3.0,ENGINE,3.35
2020856,Structure Fire,03/10/2002,94110.0,3.0,ENGINE,1.0333333
2020862,Medical Incident,03/10/2002,94115.0,2.0,MEDIC,3.3
2020874,Medical Incident,03/10/2002,94124.0,3.0,TRUCK,4.65
2020940,Medical Incident,03/11/2002,94115.0,3.0,ENGINE,4.6833334
2020940,Medical Incident,03/11/2002,94115.0,3.0,MEDIC,4.616667
2020947,Structure Fire,03/11/2002,94134.0,3.0,ENGINE,4.5666666
2020947,Structure Fire,03/11/2002,94134.0,3.0,SUPPORT,40.266666
2020964,Medical Incident,03/11/2002,94123.0,3.0,RESCUE CAPTAIN,2.6833334
2020984,Medical Incident,03/11/2002,94102.0,3.0,MEDIC,2.3333333
2020988,Medical Incident,03/11/2002,94103.0,3.0,MEDIC,2.3833334
2021016,Medical Incident,03/11/2002,94102.0,3.0,MEDIC,2.9
2021038,Medical Incident,03/11/2002,94112.0,3.0,TRUCK,3.9
2021040,Other,03/11/2002,94110.0,3.0,ENGINE,3.95
2021052,Medical Incident,03/11/2002,94112.0,3.0,MEDIC,2.65
2021062,Structure Fire,03/11/2002,94108.0,3.0,TRUCK,1.7
2021075,Medical Incident,03/11/2002,94103.0,3.0,ENGINE,4.3
2021087,Medical Incident,03/11/2002,94109.0,2.0,PRIVATE,4.5
2021096,Medical Incident,03/11/2002,94117.0,3.0,MEDIC,1.6333333
2021108,Structure Fire,03/11/2002,94115.0,3.0,TRUCK,1.2
2021119,Medical Incident,03/11/2002,94110.0,3.0,MEDIC,3.25
2021145,Medical Incident,03/11/2002,94122.0,3.0,MEDIC,2.2
2021149,Medical Incident,03/11/2002,94134.0,3.0,ENGINE,3.9
2021174,Structure Fire,03/11/2002,94114.0,,CHIEF,0.93333334
2021195,Alarms,03/11/2002,94115.0,3.0,ENGINE,1.3833333
2021205,Structure Fire,03/11/2002,94133.0,3.0,TRUCK,1.6833333
2021211,Medical Incident,03/11/2002,94102.0,3.0,ENGINE,2.2
2021229,Structure Fire,03/12/2002,94109.0,3.0,ENGINE,1.8833333
2021235,Medical Incident,03/12/2002,94127.0,2.0,MEDIC,6.233333
2021250,Medical Incident,03/12/2002,94124.0,3.0,MEDIC,2.95
2021257,Structure Fire,03/12/2002,94102.0,3.0,ENGINE,2.8
2021276,Structure Fire,03/12/2002,94110.0,,TRUCK,2.4
2021279,Citizen Assist / Service Call,03/12/2002,94122.0,3.0,ENGINE,6.9666667
2021291,Medical Incident,03/12/2002,94123.0,3.0,MEDIC,4.2166667
2021307,Medical Incident,03/12/2002,94115.0,2.0,MEDIC,6.0666666
2021313,Medical Incident,03/12/2002,94108.0,3.0,MEDIC,2.6166666
2021326,Medical Incident,03/12/2002,94117.0,3.0,ENGINE,1.9166666
2021354,Medical Incident,03/12/2002,94109.0,2.0,MEDIC,3.4666667
2021368,Medical Incident,03/12/2002,94108.0,3.0,ENGINE,4.0333333
2021375,Medical Incident,03/12/2002,94109.0,3.0,PRIVATE,2.7
2021376,Alarms,03/12/2002,94116.0,3.0,ENGINE,2.4
2021378,Medical Incident,03/12/2002,94109.0,3.0,MEDIC,3.6833334
2021385,Medical Incident,03/12/2002,94127.0,3.0,MEDIC,3.1
2021444,Alarms,03/12/2002,94111.0,3.0,CHIEF,2.0666666
2021470,Medical Incident,03/12/2002,94114.0,3.0,MEDIC,2.7
2021474,Medical Incident,03/12/2002,94103.0,3.0,MEDIC,3.5166667
2021483,Alarms,03/12/2002,94123.0,3.0,CHIEF,2.8666666
2021490,Medical Incident,03/12/2002,94123.0,3.0,MEDIC,1.8
2021500,Medical Incident,03/13/2002,94115.0,3.0,ENGINE,4.9666667
2021508,Alarms,03/13/2002,94130.0,3.0,CHIEF,3.2833333
2021518,Medical Incident,03/13/2002,94123.0,3.0,MEDIC,4.0666666
2021524,Medical Incident,03/13/2002,94102.0,3.0,ENGINE,4.3166666
2021525,Medical Incident,03/13/2002,94118.0,3.0,MEDIC,3.5666666
2021542,Aircraft Emergency,03/13/2002,,3.0,ENGINE,5.8
2021562,Medical Incident,03/13/2002,94107.0,2.0,MEDIC,3.4666667
2021565,Medical Incident,03/13/2002,94112.0,3.0,MEDIC,2.1666667
2021599,Structure Fire,03/13/2002,94109.0,3.0,ENGINE,1.55
2021601,Medical Incident,03/13/2002,94103.0,3.0,ENGINE,4.15
2021605,Structure Fire,03/13/2002,94102.0,3.0,CHIEF,5.8166666
2021655,Alarms,03/13/2002,94110.0,3.0,CHIEF,3.0
2021663,Medical Incident,03/13/2002,,3.0,TRUCK,3.8333333
2021677,Medical Incident,03/13/2002,94116.0,3.0,MEDIC,3.0166667
2021702,Structure Fire,03/13/2002,94115.0,3.0,TRUCK,1.2666667
2021709,Structure Fire,03/13/2002,94124.0,3.0,ENGINE,1.9666667
2021714,Medical Incident,03/13/2002,94116.0,2.0,MEDIC,5.133333
2021717,Medical Incident,03/13/2002,94122.0,3.0,ENGINE,1.1
2021725,Medical Incident,03/13/2002,94114.0,3.0,ENGINE,2.9
2021762,Structure Fire,03/13/2002,,3.0,MEDIC,3.7333333
2021774,Alarms,03/13/2002,94103.0,3.0,CHIEF,2.2833333
2021783,Medical Incident,03/13/2002,94103.0,3.0,MEDIC,2.7166667
2021787,Medical Incident,03/13/2002,94122.0,3.0,RESCUE CAPTAIN,2.0666666
2021795,Water Rescue,03/13/2002,94124.0,3.0,TRUCK,4.633333
2021804,Medical Incident,03/13/2002,94109.0,3.0,ENGINE,3.4
2021806,Medical Incident,03/13/2002,94112.0,3.0,RESCUE CAPTAIN,1.6666666
2021817,Medical Incident,03/13/2002,94131.0,2.0,MEDIC,4.35
2021822,Structure Fire,03/13/2002,94132.0,3.0,TRUCK,3.6
2021825,Medical Incident,03/14/2002,94109.0,3.0,ENGINE,1.8166667
2021880,Citizen Assist / Service Call,03/14/2002,94116.0,3.0,ENGINE,4.35
2021883,Medical Incident,03/14/2002,94109.0,3.0,RESCUE CAPTAIN,2.9166667
2021896,Alarms,03/14/2002,94122.0,3.0,CHIEF,2.8166666
2021900,Alarms,03/14/2002,94111.0,3.0,ENGINE,2.2833333
2021910,Medical Incident,03/14/2002,94124.0,3.0,ENGINE,2.9666667
2021929,Medical Incident,03/14/2002,94110.0,3.0,RESCUE CAPTAIN,1.05
2021952,Alarms,03/14/2002,94110.0,3.0,TRUCK,1.85
2021958,Structure Fire,03/14/2002,94118.0,3.0,TRUCK,1.2
2021972,Medical Incident,03/14/2002,94103.0,3.0,MEDIC,1.7333333
2021980,Medical Incident,03/14/2002,94102.0,3.0,MEDIC,5.2833333
2021981,Medical Incident,03/14/2002,94112.0,3.0,ENGINE,2.3833334
2021985,Alarms,03/14/2002,94118.0,3.0,TRUCK,2.9666667
2021990,Medical Incident,03/14/2002,94102.0,3.0,RESCUE SQUAD,1.9166666
2021992,Medical Incident,03/14/2002,94102.0,3.0,MEDIC,1.55
2022015,Structure Fire,03/14/2002,94107.0,3.0,TRUCK,1.5166667
2022018,Water Rescue,03/14/2002,94129.0,3.0,ENGINE,2.6833334
2022021,Medical Incident,03/14/2002,94115.0,3.0,ENGINE,2.05
2022037,Medical Incident,03/14/2002,94132.0,3.0,TRUCK,2.2
2022047,Medical Incident,03/14/2002,94110.0,2.0,MEDIC,2.05
2022063,Medical Incident,03/14/2002,94114.0,3.0,MEDIC,3.7833333
2022065,Medical Incident,03/14/2002,94112.0,3.0,TRUCK,1.7333333
2022072,Alarms,03/14/2002,94122.0,3.0,ENGINE,4.9
2022081,Structure Fire,03/14/2002,94102.0,3.0,MEDIC,2.2333333
2022096,Medical Incident,03/14/2002,94117.0,3.0,MEDIC,3.0333333
2022098,Medical Incident,03/14/2002,94108.0,3.0,ENGINE,2.3833334
2022102,Medical Incident,03/14/2002,94103.0,2.0,MEDIC,5.7166667
2022112,Elevator / Escalator Rescue,03/14/2002,94103.0,3.0,TRUCK,3.65
2022147,Medical Incident,03/15/2002,94102.0,3.0,ENGINE,2.3666666
2022152,Medical Incident,03/15/2002,94118.0,3.0,MEDIC,3.3166666
2022169,Structure Fire,03/15/2002,94110.0,3.0,SUPPORT,8.0
2022169,Structure Fire,03/15/2002,94110.0,3.0,TRUCK,12.35
2022172,Medical Incident,03/15/2002,94115.0,3.0,ENGINE,4.0333333
2022181,Medical Incident,03/15/2002,94130.0,3.0,MEDIC,3.4
2022191,Structure Fire,03/15/2002,94110.0,3.0,ENGINE,1.8333334
2022197,Medical Incident,03/15/2002,94102.0,3.0,ENGINE,3.8666666
2022217,Medical Incident,03/15/2002,94107.0,3.0,MEDIC,2.6666667
2022219,Alarms,03/15/2002,94127.0,3.0,CHIEF,2.1833334
2022222,Medical Incident,03/15/2002,94102.0,3.0,MEDIC,2.1333334
2022231,Medical Incident,03/15/2002,94124.0,3.0,ENGINE,4.6666665
2022244,Medical Incident,03/15/2002,94122.0,3.0,MEDIC,3.55
2022245,Alarms,03/15/2002,94117.0,3.0,TRUCK,2.6833334
2022254,Structure Fire,03/15/2002,94118.0,3.0,ENGINE,1.4
2022260,Medical Incident,03/15/2002,94123.0,2.0,PRIVATE,11.883333
2022278,Medical Incident,03/15/2002,94105.0,3.0,MEDIC,2.1333334
2022303,Medical Incident,03/15/2002,94115.0,3.0,MEDIC,2.4333334
2022306,Medical Incident,03/15/2002,94114.0,3.0,TRUCK,3.4333334
2022331,Alarms,03/15/2002,94115.0,3.0,ENGINE,1.3833333
2022341,Medical Incident,03/15/2002,94108.0,3.0,TRUCK,1.8833333
2022348,Medical Incident,03/15/2002,94109.0,3.0,ENGINE,2.25
2022418,Medical Incident,03/15/2002,94121.0,3.0,ENGINE,2.0833333
2022423,Medical Incident,03/15/2002,94117.0,2.0,MEDIC,3.1833334
2022432,Structure Fire,03/16/2002,94124.0,3.0,TRUCK,3.0333333
2022440,Structure Fire,03/16/2002,94109.0,3.0,CHIEF,0.96666664
2022440,Structure Fire,03/16/2002,94109.0,3.0,CHIEF,2.8333333
2022496,Medical Incident,03/16/2002,94102.0,,ENGINE,2.75
2022507,Medical Incident,03/16/2002,94110.0,3.0,MEDIC,6.616667
2022515,Citizen Assist / Service Call,03/16/2002,94105.0,3.0,ENGINE,3.45
2022516,Medical Incident,03/16/2002,94112.0,,MEDIC,1.05
2022535,Medical Incident,03/16/2002,94112.0,3.0,ENGINE,2.2666667
2022557,Medical Incident,03/16/2002,94132.0,3.0,TRUCK,1.5833334
2022610,Structure Fire,03/16/2002,94103.0,3.0,TRUCK,1.55
2022648,Medical Incident,03/16/2002,94122.0,3.0,ENGINE,1.8333334
2022657,Medical Incident,03/16/2002,94102.0,3.0,ENGINE,2.6
2022665,Odor (Strange / Unknown),03/16/2002,94108.0,3.0,ENGINE,3.95
2022668,Medical Incident,03/16/2002,94109.0,3.0,ENGINE,1.6166667
2022676,Medical Incident,03/16/2002,94112.0,3.0,ENGINE,2.1
2022685,Medical Incident,03/16/2002,94122.0,2.0,MEDIC,5.7
2022696,Medical Incident,03/16/2002,94109.0,2.0,MEDIC,2.0666666
2022700,Other,03/16/2002,94103.0,3.0,CHIEF,3.8833334
2022713,Medical Incident,03/16/2002,94112.0,,MEDIC,3.1833334
2022721,Medical Incident,03/16/2002,94118.0,3.0,MEDIC,2.4833333
2022737,Structure Fire,03/16/2002,94109.0,3.0,TRUCK,336.33334
2022737,Structure Fire,03/16/2002,94109.0,3.0,TRUCK,330.66666
2022742,Medical Incident,03/17/2002,94105.0,3.0,TRUCK,2.0166667
2022750,Medical Incident,03/17/2002,94127.0,3.0,MEDIC,4.25
2022752,Structure Fire,03/17/2002,94122.0,3.0,TRUCK,3.6333334
2022758,Structure Fire,03/17/2002,94115.0,3.0,TRUCK,1.9333333
2022762,Medical Incident,03/17/2002,94133.0,3.0,MEDIC,2.7166667
2022767,Alarms,03/17/2002,94105.0,3.0,TRUCK,1.6
2022770,Medical Incident,03/17/2002,94103.0,3.0,MEDIC,1.0666667
2022772,Structure Fire,03/17/2002,94110.0,3.0,ENGINE,1.7666667
2022819,Medical Incident,03/17/2002,94107.0,3.0,ENGINE,3.6
2022820,Alarms,03/17/2002,94109.0,3.0,CHIEF,1.5833334
2022824,Medical Incident,03/17/2002,94114.0,3.0,MEDIC,1.7333333
2022827,Medical Incident,03/17/2002,94103.0,3.0,MEDIC,2.7833333
2022831,Medical Incident,03/17/2002,94134.0,3.0,RESCUE CAPTAIN,0.68333334
2022845,Medical Incident,03/17/2002,94132.0,3.0,MEDIC,1.45
2022856,Medical Incident,03/17/2002,94102.0,3.0,ENGINE,3.5666666
2022881,Alarms,03/17/2002,94103.0,,ENGINE,2.8666666
2022884,Medical Incident,03/17/2002,94102.0,3.0,ENGINE,2.6333334
2022893,Medical Incident,03/17/2002,94105.0,3.0,ENGINE,3.2333333
2022908,Outside Fire,03/17/2002,94103.0,3.0,ENGINE,2.9166667
2022913,Medical Incident,03/17/2002,94112.0,3.0,MEDIC,2.4166667
2022919,Medical Incident,03/17/2002,94132.0,3.0,ENGINE,2.3833334
2022937,Structure Fire,03/17/2002,94124.0,3.0,TRUCK,1.65
2022958,Alarms,03/17/2002,94108.0,3.0,CHIEF,1.95
2022976,Medical Incident,03/17/2002,94114.0,3.0,ENGINE,2.2333333
2022979,Alarms,03/17/2002,94102.0,3.0,ENGINE,1.9166666
2022981,Medical Incident,03/17/2002,94103.0,2.0,MEDIC,5.7166667
2022983,Electrical Hazard,03/17/2002,94110.0,3.0,ENGINE,2.0
2023017,Medical Incident,03/18/2002,,3.0,MEDIC,3.0833333
2023042,Medical Incident,03/18/2002,94110.0,3.0,MEDIC,3.3833334
2023049,Alarms,03/18/2002,94111.0,,ENGINE,4.483333
2023069,Medical Incident,03/18/2002,94112.0,3.0,TRUCK,5.6
2023071,Medical Incident,03/18/2002,94103.0,3.0,MEDIC,1.6166667
2023108,Medical Incident,03/18/2002,94104.0,3.0,ENGINE,1.4333333
2023145,Medical Incident,03/18/2002,94110.0,3.0,TRUCK,2.8166666
2023187,Alarms,03/18/2002,94105.0,3.0,TRUCK,2.3333333
2023196,Medical Incident,03/18/2002,94109.0,3.0,MEDIC,3.4833333
2023235,Structure Fire,03/18/2002,94121.0,3.0,ENGINE,2.9666667
2023237,Medical Incident,03/18/2002,94112.0,3.0,ENGINE,3.15
2023239,Medical Incident,03/18/2002,94132.0,3.0,MEDIC,2.9
2023258,Medical Incident,03/18/2002,94102.0,3.0,ENGINE,3.35
2023266,Medical Incident,03/18/2002,94112.0,3.0,ENGINE,3.7833333
2023281,Medical Incident,03/18/2002,94132.0,3.0,MEDIC,3.2
2023282,Other,03/18/2002,94130.0,3.0,ENGINE,2.6166666
2023309,Medical Incident,03/19/2002,94134.0,3.0,RESCUE CAPTAIN,5.266667
2023311,Medical Incident,03/19/2002,94103.0,2.0,MEDIC,3.85
2023347,Medical Incident,03/19/2002,94117.0,2.0,ENGINE,4.0333333
2023363,Structure Fire,03/19/2002,94108.0,3.0,TRUCK,1.4333333
2023470,Medical Incident,03/19/2002,94102.0,3.0,RESCUE SQUAD,1.8333334
2023494,Medical Incident,03/19/2002,94110.0,3.0,MEDIC,4.05
2023500,Medical Incident,03/19/2002,94134.0,3.0,ENGINE,1.8166667
2023500,Medical Incident,03/19/2002,94134.0,3.0,MEDIC,3.0333333
2023503,Medical Incident,03/19/2002,94118.0,3.0,ENGINE,1.9
2023510,Structure Fire,03/19/2002,94114.0,3.0,ENGINE,0.9166667
2023514,Outside Fire,03/19/2002,94115.0,3.0,ENGINE,1.5666667
2023521,Other,03/19/2002,94102.0,3.0,ENGINE,2.5166667
2023567,Medical Incident,03/19/2002,94115.0,3.0,MEDIC,2.6333334
2023585,Medical Incident,03/20/2002,94117.0,3.0,ENGINE,2.9
2023623,Alarms,03/20/2002,94108.0,3.0,TRUCK,2.85
2023633,Structure Fire,03/20/2002,94110.0,3.0,ENGINE,1.5
2023647,Medical Incident,03/20/2002,94110.0,3.0,MEDIC,5.733333
2023650,Alarms,03/20/2002,94107.0,3.0,CHIEF,2.0666666
2023719,Medical Incident,03/20/2002,94133.0,3.0,MEDIC,4.733333
2023721,Medical Incident,03/20/2002,94124.0,2.0,MEDIC,3.85
2023730,Medical Incident,03/20/2002,94121.0,2.0,ENGINE,9.916667
2023744,Electrical Hazard,03/20/2002,94117.0,3.0,ENGINE,2.9
2023775,Medical Incident,03/20/2002,94110.0,3.0,MEDIC,1.3666667
2023777,Alarms,03/20/2002,94118.0,3.0,CHIEF,2.7166667
2023798,Medical Incident,03/20/2002,94107.0,3.0,MEDIC,5.1
2023798,Medical Incident,03/20/2002,94107.0,3.0,RESCUE CAPTAIN,6.2833333
2023814,Medical Incident,03/20/2002,94132.0,3.0,TRUCK,2.4166667
2023835,Medical Incident,03/20/2002,94102.0,3.0,MEDIC,2.1833334
2023859,Alarms,03/21/2002,94105.0,3.0,TRUCK,4.6
2023877,Medical Incident,03/21/2002,94103.0,2.0,MEDIC,4.116667
2023898,Structure Fire,03/21/2002,94112.0,3.0,TRUCK,2.1166666
2023914,Structure Fire,03/21/2002,94114.0,3.0,MEDIC,1.25
2023933,Medical Incident,03/21/2002,94110.0,3.0,MEDIC,5.65
2023942,Medical Incident,03/21/2002,94122.0,3.0,ENGINE,3.2833333
2023960,Structure Fire,03/21/2002,94112.0,3.0,RESCUE SQUAD,1.75
2023963,Medical Incident,03/21/2002,94108.0,3.0,RESCUE SQUAD,2.1833334
2023983,Alarms,03/21/2002,94116.0,3.0,ENGINE,1.6333333
2023991,Medical Incident,03/21/2002,94110.0,3.0,MEDIC,14.383333
2023994,Medical Incident,03/21/2002,94103.0,3.0,ENGINE,4.0
2023997,Medical Incident,03/21/2002,94105.0,2.0,MEDIC,4.4
2024013,Medical Incident,03/21/2002,94102.0,3.0,MEDIC,3.6333334
2024026,Medical Incident,03/21/2002,94105.0,3.0,MEDIC,2.3666666
2024033,Medical Incident,03/21/2002,94123.0,3.0,ENGINE,1.7166667
2024052,Medical Incident,03/21/2002,94112.0,3.0,MEDIC,7.483333
2024053,Structure Fire,03/21/2002,94103.0,3.0,TRUCK,3.2666667
2024059,Medical Incident,03/21/2002,94112.0,3.0,MEDIC,3.4166667
2024072,Medical Incident,03/21/2002,94102.0,3.0,ENGINE,2.2166667
2024073,Structure Fire,03/21/2002,94103.0,3.0,CHIEF,2.45
2024085,Medical Incident,03/21/2002,94112.0,3.0,MEDIC,1.4
2024089,Medical Incident,03/21/2002,94115.0,3.0,ENGINE,2.2333333
2024096,Medical Incident,03/21/2002,94110.0,3.0,ENGINE,1.6833333
2024130,Medical Incident,03/22/2002,94114.0,3.0,MEDIC,3.8166666
2024140,Structure Fire,03/22/2002,94114.0,3.0,ENGINE,3.65
2024163,Structure Fire,03/22/2002,,3.0,TRUCK,2.0
2024172,Medical Incident,03/22/2002,94103.0,2.0,MEDIC,10.766666
2024174,Medical Incident,03/22/2002,94118.0,3.0,MEDIC,2.9
2024176,Alarms,03/22/2002,94109.0,3.0,CHIEF,1.0833334
2024178,Medical Incident,03/22/2002,94110.0,3.0,MEDIC,1.2166667
2024179,Medical Incident,03/22/2002,94109.0,3.0,ENGINE,3.1
2024185,Medical Incident,03/22/2002,94103.0,3.0,MEDIC,2.3333333
2024192,Medical Incident,03/22/2002,94102.0,3.0,ENGINE,3.0166667
2024198,Medical Incident,03/22/2002,94131.0,3.0,ENGINE,12.116667
2024200,Medical Incident,03/22/2002,94107.0,3.0,MEDIC,5.4
2024205,Medical Incident,03/22/2002,94102.0,3.0,PRIVATE,3.3666666
2024206,Medical Incident,03/22/2002,94116.0,3.0,MEDIC,1.3
2024246,Medical Incident,03/22/2002,94102.0,3.0,MEDIC,4.366667
2024254,Medical Incident,03/22/2002,94122.0,2.0,MEDIC,4.2833333
2024267,Medical Incident,03/22/2002,94105.0,3.0,MEDIC,3.6666667
2024341,Medical Incident,03/22/2002,94122.0,3.0,MEDIC,3.3333333
2024350,Alarms,03/22/2002,94107.0,3.0,TRUCK,1.8833333
2024366,Structure Fire,03/22/2002,94134.0,3.0,ENGINE,0.9
2024367,Medical Incident,03/22/2002,94102.0,3.0,MEDIC,2.3333333
2024374,Medical Incident,03/22/2002,94102.0,3.0,MEDIC,1.3166667
2024399,Medical Incident,03/22/2002,94134.0,3.0,MEDIC,3.3833334
2024407,Medical Incident,03/23/2002,94121.0,2.0,MEDIC,3.1166666
2024409,Medical Incident,03/23/2002,94109.0,3.0,MEDIC,3.25
2024454,Citizen Assist / Service Call,03/23/2002,94102.0,3.0,ENGINE,5.0333333
2024457,Structure Fire,03/23/2002,94124.0,3.0,TRUCK,1.8666667
